name,followers_number,avatar_url,average_views,price
GivnerAriel,18385,https://pbs.twimg.com/profile_images/1842910005952905216/GT-az1yD_bigger.jpg,388,0.9
Bfaviero,18380,https://pbs.twimg.com/profile_images/1829112337556541440/t4X7IZxC_bigger.jpg,956,0.9
JaysonCrypto,18428,https://pbs.twimg.com/profile_images/1638986611345051654/kFUFFRfp_bigger.png,0,0.9
0xTechno,18461,https://pbs.twimg.com/profile_images/1467708440466182152/SgYIQCGi_bigger.jpg,0,0.9
lostsol404,18692,https://pbs.twimg.com/profile_images/1840114729764749313/ppABiIfm_bigger.jpg,0,0.9
Kyloren_NFT,18754,https://pbs.twimg.com/profile_images/1571855867649081345/GEoYyfB2_bigger.jpg,0,0.9
DiosKEK,19097,https://pbs.twimg.com/profile_images/1835262084285640704/KOvZIC3G_bigger.png,413,0.9
0xSami_,19120,https://pbs.twimg.com/profile_images/1623837465659297792/0Jg1yvEW_bigger.jpg,0,0.9
EthereumAddict,19135,https://pbs.twimg.com/profile_images/1134586720719183873/IwTa72h4_bigger.jpg,734.5,0.9
rahuldoteth,19179,https://pbs.twimg.com/profile_images/1793425145618735104/ccWmuA3C_bigger.jpg,0,0.9
BBPC,19238,https://pbs.twimg.com/profile_images/1487875759079362560/zYL3SbjF_bigger.jpg,0,0.9
benmayorwhite,19265,https://pbs.twimg.com/profile_images/1627112097300598784/LbnVJP7I_bigger.jpg,0,0.9
WenRolex_eth,19865,https://pbs.twimg.com/profile_images/1840814965810184192/1k3xg-8t_bigger.jpg,109,0.9
goku_nft,19757,https://pbs.twimg.com/profile_images/1740819114979979265/FC4Ojdlq_bigger.jpg,0,0.9
0xjaynfts,20069,https://pbs.twimg.com/profile_images/1840314912431616000/HFdlOSWN_bigger.jpg,660,0.9
0xLeoInRio,19912,https://pbs.twimg.com/profile_images/1750442984552726528/j90Xu917_bigger.jpg,3897,0.9
fonship,20113,https://pbs.twimg.com/profile_images/1342361868434862080/118WEo7o_bigger.png,0,0.9
TutuCrypto,22081,https://pbs.twimg.com/profile_images/1745284553059803136/kEdWgp8p_bigger.jpg,0,0.9
intocryptoast,22167,https://pbs.twimg.com/profile_images/1775714511804358656/0O50zjMa_bigger.jpg,0,0.9
wsavas,22181,https://pbs.twimg.com/profile_images/1831368770608082944/I-brL9IS_bigger.jpg,0,0.9
NazNFT_,22309,https://pbs.twimg.com/profile_images/1820281119524442112/ABL_T19J_bigger.jpg,355,0.9
Smokey_titan,22332,https://pbs.twimg.com/profile_images/1835454557239046144/Mnbp5k94_bigger.jpg,0,0.9
0xBreadguy,22360,https://pbs.twimg.com/profile_images/1814298715194097664/O2y4pHt3_bigger.jpg,0,0.9
Krista_Kim,22599,https://pbs.twimg.com/profile_images/1478737769086214149/D6bjj7TF_bigger.jpg,420,0.9
LH_exe,22664,https://pbs.twimg.com/profile_images/1783132179377049600/RTv8yp13_bigger.jpg,410,0.9
lupoxbt,22721,https://pbs.twimg.com/profile_images/1838190888574435328/AkEQGl0y_bigger.jpg,5217.666667,1
MrMimiEth,22734,https://pbs.twimg.com/profile_images/1664622781856722945/X9nBzEV3_bigger.jpg,264,1
commenstar,22751,https://pbs.twimg.com/profile_images/1693831678257668100/Zf9irPn0_bigger.jpg,0,1
shrimpgangsol,22872,https://pbs.twimg.com/profile_images/1828806681771339776/IFQu_jaC_bigger.jpg,0,1
nogoodlol,22858,https://pbs.twimg.com/profile_images/1830028973889224704/hDxvaj1X_bigger.jpg,721,1
KenTheCrypto,22946,https://pbs.twimg.com/profile_images/1700082781051875328/TMmpdeiM_bigger.jpg,0,1
ItsRagnarYT,23090,https://pbs.twimg.com/profile_images/1539985198758219777/WNEh18ez_bigger.jpg,0,1
EmmarkGadgets,23421,https://pbs.twimg.com/profile_images/1675990046225100801/cLv1wWVg_bigger.jpg,319,1
thedapplist,23634,https://pbs.twimg.com/profile_images/1828845501577605120/BoTg-W0R_bigger.jpg,0,1
JordanOnChain,23613,https://pbs.twimg.com/profile_images/1791900304163676160/iWPzyOsa_bigger.jpg,0,1
LeviNotAckerman,23818,https://pbs.twimg.com/profile_images/1833107999210242048/2sQhVSiU_bigger.jpg,0,1
0xjems,23926,https://pbs.twimg.com/profile_images/1610128584605306880/wcbEy8ge_bigger.jpg,0,1
cook_ees,6292,https://pbs.twimg.com/profile_images/1841981010285887488/paj6pYsw_bigger.jpg,0,1
aureljpeg,12761,https://pbs.twimg.com/profile_images/1841095560108859397/sjp0xAFp_bigger.jpg,0,1
lotxnft,7692,https://pbs.twimg.com/profile_images/1542727801996193792/vTQMbh4z_bigger.png,0,1
0xpooop,2005,https://pbs.twimg.com/profile_images/1830083599418433536/14pHSKlH_bigger.jpg,68.5,1
judonfts,129316,https://pbs.twimg.com/profile_images/1781356915093880832/9NUeHwyO_bigger.jpg,0,1
Bellickkruz,22837,https://pbs.twimg.com/profile_images/1637725868620382209/jiZDpOvU_bigger.jpg,0,1
By0zFreak,708,https://pbs.twimg.com/profile_images/1822566330073260032/G2YIX2Jq_bigger.jpg,3,1
Sol_bits,21466,https://pbs.twimg.com/profile_images/1616181058801893378/lJUqUKKV_bigger.jpg,0,1
Silverhard_,2112,https://pbs.twimg.com/profile_images/1840089254837293056/F2PN1skl_bigger.jpg,0,1
Terra_army,84457,https://pbs.twimg.com/profile_images/1525689121154379776/gxm9y6_i_bigger.jpg,4446,1
MowkiWeb3,101475,https://pbs.twimg.com/profile_images/1794019693704994816/P3aaGPrB_bigger.jpg,0,1
Legend_legolas,60108,https://pbs.twimg.com/profile_images/1542224146603573252/FGCI76MH_bigger.jpg,5511.666667,1
sidw_calls,1358,https://pbs.twimg.com/profile_images/1819982873211928576/XQ28D_Wu_bigger.jpg,120,1
Jareld_j,1586,https://pbs.twimg.com/profile_images/1813561830851194880/PqYeiU9B_bigger.jpg,0,1
Jlh1416,754,https://pbs.twimg.com/profile_images/1747658860473597952/BME31cqy_bigger.jpg,0,1
commendable_1,355,https://pbs.twimg.com/profile_images/1825203218290511872/igsQU8Uj_bigger.jpg,0,1
Thememeshunter,12238,https://pbs.twimg.com/profile_images/1834012361058811904/VrPQZO78_bigger.jpg,0,1
harleyishHarley,8514,https://pbs.twimg.com/profile_images/1789898443173093376/7Uq-snGZ_bigger.jpg,467,1
hughmfer,7020,https://pbs.twimg.com/profile_images/1825336286577889280/3AR5_nCJ_bigger.jpg,0,1
THESAINTOSHI,8706,https://pbs.twimg.com/profile_images/1836280039685431296/xKmY5tf3_bigger.jpg,156.5,1
0x_shake,15663,https://pbs.twimg.com/profile_images/1843312223793401856/2WFORbXE_bigger.jpg,1944.666667,1
hotpot_dao,26094,https://pbs.twimg.com/profile_images/1489623001381445632/rUR8sYje_bigger.jpg,0,1
thejonnyjpegs,24003,https://pbs.twimg.com/profile_images/1826358988402741248/iueBtKv9_bigger.jpg,0,1
DegenDaVinci,24153,https://pbs.twimg.com/profile_images/1588188337206136834/ETC5b6_6_bigger.jpg,0,1
tg_cryptos,24412,https://pbs.twimg.com/profile_images/1765679417987145728/fsGXYv_u_bigger.jpg,412,1
AboutDefi,24552,https://pbs.twimg.com/profile_images/1760545244909871105/s1OqzELU_bigger.jpg,0,1
seth,24585,https://pbs.twimg.com/profile_images/1776578376263663616/7gvUfVKK_bigger.jpg,0,1
kerneltrader,24670,https://pbs.twimg.com/profile_images/1590413029732130820/Xof9tqWm_bigger.jpg,2327,1
BTCWuYan,24851,https://pbs.twimg.com/profile_images/1836376213595787265/J_35ekog_bigger.jpg,0,1
A2KDeFi,25113,https://pbs.twimg.com/profile_images/1625520983028137984/nkOs5hFd_bigger.jpg,2323,1
thejpeglord,25143,https://pbs.twimg.com/profile_images/1757947754259906560/TFg6RjOT_bigger.jpg,0,1
Crypto_Counsel,25178,https://pbs.twimg.com/profile_images/1605251100436840448/aYvS8Ic6_bigger.jpg,0,1
nftpho,25199,https://pbs.twimg.com/profile_images/1584109547710427136/mn-jNXHy_bigger.jpg,0,1
ceotim,25628,https://pbs.twimg.com/profile_images/1663756359421030400/rIOD4_hF_bigger.png,0,1
0xMiles,25869,https://pbs.twimg.com/profile_images/1814107881672740864/Nr-Jk7jC_bigger.jpg,52,1
littlemustacho,26077,https://pbs.twimg.com/profile_images/1739656913002835968/jGI-ZKUM_bigger.jpg,2758,1
Sol_Bunn,26099,https://pbs.twimg.com/profile_images/1588548878730727426/HG4Ue3tX_bigger.jpg,8862.25,1
nftsonsolana,26107,https://pbs.twimg.com/profile_images/1779688974141001728/q8Dm40Il_bigger.jpg,619,1
PixelRainbowNFT,26147,https://pbs.twimg.com/profile_images/1837939876395663360/_-UqgDzd_bigger.jpg,529.5,1
Mikey_NFTs,26293,https://pbs.twimg.com/profile_images/1567185363235373058/lHUtEouZ_bigger.jpg,178.5,1
alz_zyd_,26343,https://pbs.twimg.com/profile_images/1548663597668122627/-u985urp_bigger.jpg,0,1
sainteclectic,26346,https://pbs.twimg.com/profile_images/1594828826923892736/UrBH8nWy_bigger.png,0,1
Tytaninc,26416,https://pbs.twimg.com/profile_images/1664656525590241280/E4DP7sKv_bigger.png,0,1
iamashchild,26771,https://pbs.twimg.com/profile_images/1824792398020616192/RD5oPbKE_bigger.jpg,512,1
TechNickel,26973,https://pbs.twimg.com/profile_images/1834677580030681088/qscvSAgA_bigger.jpg,0,1
jenndefer,27460,https://pbs.twimg.com/profile_images/1724493543010619392/VfZB8Tjr_bigger.jpg,604,1
ape6743,27415,https://pbs.twimg.com/profile_images/1708165924673486849/PljfD9Nx_bigger.jpg,119,1
JeremiahThinks,27444,https://pbs.twimg.com/profile_images/1566501443061682176/y3tt1lLZ_bigger.jpg,403.5,1
Chad_Hominem_,27536,https://pbs.twimg.com/profile_images/1840550023060140032/oo8iLC4v_bigger.jpg,5971,1
smilinglllama,27511,https://pbs.twimg.com/profile_images/1648085033381507072/2U3GbGEx_bigger.jpg,0,1
k06a,27659,https://pbs.twimg.com/profile_images/1670510862686208001/hVm4QP_w_bigger.png,0,1
decircusmaster,28114,https://pbs.twimg.com/profile_images/1731955830423982080/3JD8cDcC_bigger.png,0,1
bernardo_cafe,28336,https://pbs.twimg.com/profile_images/1722378811847647232/jrofuMNP_bigger.png,389,1
TenaciousBit,28343,https://pbs.twimg.com/profile_images/1838599719251070976/5nJ8Qql-_bigger.jpg,14,1
Bonglo_io,28356,https://pbs.twimg.com/profile_images/1737298754267430912/__95yK4i_bigger.png,209,1
xingpt,28519,https://pbs.twimg.com/profile_images/1736891752517083138/iHBqggXe_bigger.jpg,2068,1
Sanza,28631,https://pbs.twimg.com/profile_images/1840861106950012928/bryrvG4K_bigger.jpg,0,1
kaisisokay,28895,https://pbs.twimg.com/profile_images/1839436916032421888/-IZM_JpF_bigger.jpg,957,1
realjameswo,28845,https://pbs.twimg.com/profile_images/1735339831088300032/IOseteA6_bigger.png,1167.666667,1.2
KRTrades_,29048,https://pbs.twimg.com/profile_images/1803493966144552960/ty1P4GmC_bigger.jpg,0,1.2
Bamedi_,29355,https://pbs.twimg.com/profile_images/1770394490131623937/2dhBBuuI_bigger.jpg,1082.666667,1.2
0xRyze,29610,https://pbs.twimg.com/profile_images/1567449454059618306/JBvlyAlE_bigger.jpg,0,1.2
monoliff,30041,https://pbs.twimg.com/profile_images/1706829064135454721/fWcRoj2F_bigger.jpg,4075,1.2
SolanaPlays,30039,https://pbs.twimg.com/profile_images/1836062005154775041/vSmM3oG-_bigger.jpg,260,1.2
amirhaleem,30103,https://pbs.twimg.com/profile_images/1796322779492646912/pR1WvU_2_bigger.jpg,8716,1.2
andrewsaunders,30208,https://pbs.twimg.com/profile_images/1804222326223048706/N_NukRXV_bigger.jpg,0,1.2
crymeaCOIN,30216,https://pbs.twimg.com/profile_images/1623557170200727554/S_ZGKw6O_bigger.jpg,7760,1.2
pokornstar,30322,https://pbs.twimg.com/profile_images/1842113151019429889/ANbZTBCt_bigger.jpg,0,1.2
FamousCloudzz,30560,https://pbs.twimg.com/profile_images/1824924061363023872/D9MrY1vN_bigger.jpg,0,1.2
_PPMan_,30803,https://pbs.twimg.com/profile_images/1832799419785179136/0G15dVvJ_bigger.jpg,0,1.2
Marky_Meta,5025,https://pbs.twimg.com/profile_images/1807797109547995136/JSY97ki__bigger.png,0,1.2
vc_btxcap,10941,https://pbs.twimg.com/profile_images/1803336484281524225/yj2UOgXn_bigger.jpg,0,1.2
NFT_Promoter,12969,https://pbs.twimg.com/profile_images/1638838045079216129/YtxGpX5P_bigger.jpg,37,1.2
keechao69,32870,https://pbs.twimg.com/profile_images/1721053590448398337/ocxRhN01_bigger.jpg,0,1.2
keirstyyy,32931,https://pbs.twimg.com/profile_images/1824658200060194816/DK-JKWB0_bigger.jpg,10094.5,1.2
CryptonautsShow,33312,https://pbs.twimg.com/profile_images/1490914188817940481/hnLfTfuw_bigger.jpg,3441,1.2
Decentralpapi,3737,https://pbs.twimg.com/profile_images/1833642016422420480/EOazf7Ge_bigger.jpg,0,1.2
cjaymacy,8500,https://pbs.twimg.com/profile_images/1536016211896565760/jdYNA8kl_bigger.png,4828,1.3
0xminion,24540,https://pbs.twimg.com/profile_images/1745175242543382528/YQwa4A1l_bigger.jpg,0,1.3
ryanberckmans,25222,https://pbs.twimg.com/profile_images/1517698378259480577/OyjdGW3D_bigger.jpg,2665,1.3
jayendra_jog,24318,https://pbs.twimg.com/profile_images/1737163902268641281/U5a7UKud_bigger.jpg,0,1.3
gregosuri,42740,https://pbs.twimg.com/profile_images/1653600943747784706/xDZlkJSZ_bigger.jpg,0,1.3
defi__teddy,36119,https://pbs.twimg.com/profile_images/1822797490929680385/FtnF0xzj_bigger.jpg,0,1.3
web3adroit,32663,https://pbs.twimg.com/profile_images/1814788651626192897/8uwFx_JX_bigger.jpg,0,1.3
poderwins,690,https://pbs.twimg.com/profile_images/1815418628671516672/zqAKHGVd_bigger.jpg,33,1.3
BigBrainTwin,9117,https://pbs.twimg.com/profile_images/1651949070523531264/RIl07t1r_bigger.jpg,0,1.3
TATrader_Alan,56062,https://pbs.twimg.com/profile_images/1612298772343816192/5o1KRFB8_bigger.jpg,13389.5,1.3
0xAmol,13426,https://pbs.twimg.com/profile_images/1718315704946941952/LjXIhC4I_bigger.jpg,0,1.5
0xmui_666,11880,https://pbs.twimg.com/profile_images/1723751798845181952/25HI7I2B_bigger.jpg,98,1.5
sircandyapple,13290,https://pbs.twimg.com/profile_images/1840765645341720576/wT9tdu6n_bigger.jpg,936,1.5
redacted_noah,13707,https://pbs.twimg.com/profile_images/1811143855938695168/4JDSx7vm_bigger.jpg,2272,1.5
genuinearticles,23289,https://pbs.twimg.com/profile_images/1580256627172704269/HSTbuawQ_bigger.jpg,0,1.5
SolamiMamis,23987,https://pbs.twimg.com/profile_images/1828808236423589888/wEt1RGOb_bigger.jpg,613,1.5
JuliaLipton,21877,https://pbs.twimg.com/profile_images/1526560293383458816/uF0cHd1i_bigger.jpg,3723,1.5
sandraaleow,27560,https://pbs.twimg.com/profile_images/1824723991074050048/PxfBXLk__bigger.jpg,0,1.5
CryptoZachLA,31411,https://pbs.twimg.com/profile_images/1716921045960265728/GQwii0-3_bigger.jpg,1424,1.5
ChrisJourdan,31615,https://pbs.twimg.com/profile_images/1525817842280669185/o4pLTxJl_bigger.png,0,1.5
0xbilly,31626,https://pbs.twimg.com/profile_images/1757296694012645379/NbT-6vNT_bigger.jpg,0,1.5
Tyler_Did_It,31841,https://pbs.twimg.com/profile_images/1561354964534018049/T9lKN_2c_bigger.jpg,0,1.5
TomatoBAYC,31709,https://pbs.twimg.com/profile_images/1406018083936997377/t4NAcSzW_bigger.jpg,0,1.5
Lamboland_,31900,https://pbs.twimg.com/profile_images/1825917191104917504/xtQafsVl_bigger.jpg,0,1.5
_bolivian,32434,https://pbs.twimg.com/profile_images/1841928376589721600/ylTJUuvx_bigger.jpg,1274,1.5
iamkadense,32423,https://pbs.twimg.com/profile_images/1750653776988667904/A_iFuM76_bigger.jpg,0,1.5
TopoGigio_sol,32570,https://pbs.twimg.com/profile_images/1743441039522775040/zsyVpoqT_bigger.jpg,447.6666667,1.5
gloom_sol,32633,https://pbs.twimg.com/profile_images/1826779773005393920/tRq_A7SJ_bigger.jpg,586,1.5
kevindegods,33062,https://pbs.twimg.com/profile_images/1717529407622193152/0Ae4g947_bigger.png,0,1.5
MoonRovingBTC,33137,https://pbs.twimg.com/profile_images/1590537445413732354/Z3g9qhtD_bigger.jpg,294.3333333,1.5
BitBoyJay,33933,https://pbs.twimg.com/profile_images/1582568670173200386/hhUdCjd1_bigger.jpg,1844,1.5
CryptoMagellan,34192,https://pbs.twimg.com/profile_images/1595521985290739712/N2BTXkP5_bigger.png,0,1.5
NeonApesYC,34499,https://pbs.twimg.com/profile_images/1718307264484737024/c07imFnu_bigger.jpg,264,1.5
CryptoGrills,34700,https://pbs.twimg.com/profile_images/1452980956084715530/JtwfLH0B_bigger.jpg,0,1.5
Lewsiphur,35122,https://pbs.twimg.com/profile_images/1842873831259844608/oUol_FiD_bigger.jpg,429,1.5
Christianeth,35575,https://pbs.twimg.com/profile_images/1722065114814455808/Rj_iXL7E_bigger.jpg,0,1.5
Scooter_420,35848,https://pbs.twimg.com/profile_images/1782889942177202178/GuK6H0xl_bigger.jpg,715,1.5
fastdagod,35789,https://pbs.twimg.com/profile_images/1732599976306372608/56zHK8y5_bigger.jpg,0,1.5
CryptoCurb,36243,https://pbs.twimg.com/profile_images/1806079994000478208/PyfujI-a_bigger.jpg,3533,1.5
VultureGMI,36171,https://pbs.twimg.com/profile_images/1843426116951785472/bY28iknS_bigger.jpg,339,1.5
not_katarina,36220,https://pbs.twimg.com/profile_images/1774197985779630081/JJyVHVZo_bigger.jpg,0,1.5
dave_krugman,51921,https://pbs.twimg.com/profile_images/1769133741278945280/TV0CqSHK_bigger.jpg,0,1.5
leonardnftpage,95217,https://pbs.twimg.com/profile_images/1575966773375025179/ti0Y8VM2_bigger.jpg,0,1.7
Ucan_Coin,107291,https://pbs.twimg.com/profile_images/1666160053135585285/U4DmnRSt_bigger.jpg,0,1.8
cryptosanthoshK,113400,https://pbs.twimg.com/profile_images/1823356685164924928/byQTCDY2_bigger.jpg,779,1.9
woo_321,34995,https://pbs.twimg.com/profile_images/1822124694008676353/839X21Yt_bigger.jpg,8532,2
vladislav__slav,2432,https://pbs.twimg.com/profile_images/1831454975576137728/LF-9Z5b5_bigger.jpg,25.5,2
cryptogems555,396493,https://pbs.twimg.com/profile_images/1579373773567959043/cL1O2SlB_bigger.jpg,23331,2
mtunezofficial,1152,https://pbs.twimg.com/profile_images/1670006672897581057/gacJ4b0J_bigger.jpg,0,2
ManLyNFT,117644,https://pbs.twimg.com/profile_images/1698350296789864448/CyAVrClf_bigger.png,0,2
xelf_sol,23095,https://pbs.twimg.com/profile_images/1812192210911121408/ICmFNA4g_bigger.jpg,386,2
ohbrox,11184,https://pbs.twimg.com/profile_images/1795284462948728832/NfGmV1Qo_bigger.jpg,0,2
solanasteve_,14132,https://pbs.twimg.com/profile_images/1826682703288360960/uDvOECsM_bigger.jpg,1051.5,2
SweeperSolana,16380,https://pbs.twimg.com/profile_images/1666935583053172738/Ok4E8P8S_bigger.jpg,571.5,2
ZheSolworks,19120,https://pbs.twimg.com/profile_images/1633646870340722694/apYQ1Wku_bigger.jpg,824,2
MINHxDYNASTY,30223,https://pbs.twimg.com/profile_images/1832943105051631616/7KNFTcNW_bigger.jpg,0,2
IMSOnft_Chris,33647,https://pbs.twimg.com/profile_images/1824283971057827840/aZBfwq3t_bigger.jpg,1261,2
0xdoug,33717,https://pbs.twimg.com/profile_images/1764384019410542592/63LTiG5D_bigger.jpg,0,2
EvanWeb3,29859,https://pbs.twimg.com/profile_images/1816578873389469696/3gDJWZ1X_bigger.jpg,0,2.2
DegenHaole,37709,https://pbs.twimg.com/profile_images/1841120391810498561/kpX5ebL9_bigger.jpg,0,2.2
Everything_SOL,37601,https://pbs.twimg.com/profile_images/1818776732020637696/mYEqtSXW_bigger.jpg,0,2.2
NFTDoctor33,38113,https://pbs.twimg.com/profile_images/1577711495575633920/ouxZmB5Y_bigger.jpg,0,2.2
ElectroExtant,38379,https://pbs.twimg.com/profile_images/1835831166194102272/BJLVh-Ne_bigger.jpg,0,2.2
General_Sol,39674,https://pbs.twimg.com/profile_images/1765099543237111808/PU_9hZS6_bigger.jpg,0,2.2
SolSanta_,40116,https://pbs.twimg.com/profile_images/1827693873969143808/ZYK0z4TC_bigger.jpg,0,2.2
SOL_SNATCHER,40143,https://pbs.twimg.com/profile_images/1780414718630387712/A_4v6h3m_bigger.jpg,793,2.2
marccolcer,40412,https://pbs.twimg.com/profile_images/1609662003085479936/0ziRyPde_bigger.jpg,2738,2.2
LindseyByrnes,40610,https://pbs.twimg.com/profile_images/1824077674752655361/GhwnQKcs_bigger.jpg,459,2.2
degenbrody,40685,https://pbs.twimg.com/profile_images/1834669037827014657/zJutV9fu_bigger.jpg,610,2.2
0xGumshoe,40763,https://pbs.twimg.com/profile_images/1838947753029734400/gxu58q2z_bigger.png,0,2.2
sandyzkp,40852,https://pbs.twimg.com/profile_images/1805929827293396992/k06IeG_C_bigger.jpg,0,2.2
MalakAIXBT,40862,https://pbs.twimg.com/profile_images/1821882547791368192/fnHUjZSS_bigger.jpg,463,2.2
cryptowasta,41364,https://pbs.twimg.com/profile_images/1815779877951254528/bdFempCi_bigger.jpg,3825,2.2
Raullen,41194,https://pbs.twimg.com/profile_images/1828855483169644544/D3LhiAj9_bigger.jpg,2288,2.2
paperdstudio,21503,https://pbs.twimg.com/profile_images/1560451113848938497/73wQ1waR_bigger.png,0,2.2
wizzyknows,16940,https://pbs.twimg.com/profile_images/1817353240079405056/_0-brvAf_bigger.jpg,0,2.2
onchainsleuthh,8818,https://pbs.twimg.com/profile_images/1811924743248883713/eURhrd18_bigger.jpg,0,2.5
cozywyatt,19938,https://pbs.twimg.com/profile_images/1785412167686361088/VuodjzRz_bigger.jpg,0,2.5
baalazamon,21819,https://pbs.twimg.com/profile_images/1839237092984909824/v0zesCgK_bigger.jpg,0,2.5
calvertether,8482,https://pbs.twimg.com/profile_images/1638195065473343488/bb_jsO0i_bigger.jpg,266,2.5
0xbclub,102738,https://pbs.twimg.com/profile_images/1678326070993637376/9CLfHxPB_bigger.jpg,0,2.5
Block100x,84187,https://pbs.twimg.com/profile_images/1816519907045236736/yD6iA3KJ_bigger.jpg,1231.333333,2.5
Gibbler_rr,628,https://pbs.twimg.com/profile_images/1841579367182278656/5ZOkHGFZ_bigger.jpg,0,3
PulseXBT,110902,https://pbs.twimg.com/profile_images/1748473126323634176/xBAluFN7_bigger.jpg,6431,3
MediaGiraffes,39816,https://pbs.twimg.com/profile_images/1720370858315706368/RGsaasLA_bigger.jpg,1640,3
Arcanic,41494,https://pbs.twimg.com/profile_images/1764694588382437376/LVb6uk1Y_bigger.jpg,0,3
LtLollipop9,41763,https://pbs.twimg.com/profile_images/1770978956918820864/jOW0SOyC_bigger.png,451,3
franalations23,41747,https://pbs.twimg.com/profile_images/1836204881734193152/NqtwlTUZ_bigger.jpg,0,3
solana_king,41850,https://pbs.twimg.com/profile_images/1820695211632193536/EeJ7LSuA_bigger.jpg,2226,3
AlexIsBuilding,41907,https://pbs.twimg.com/profile_images/1620524745904226305/7HTy47J__bigger.jpg,1366,3
MantaNFT,41974,https://pbs.twimg.com/profile_images/1519738803027537920/Z20YMD8m_bigger.jpg,0,3
GratefulApe_eth,42403,https://pbs.twimg.com/profile_images/1475031510633914372/XWVlI25n_bigger.jpg,0,3
CryptoDiamonds,42627,https://pbs.twimg.com/profile_images/1781112917766684672/xzMWfkec_bigger.jpg,0,3
JRArtSpace_NFT,42454,https://pbs.twimg.com/profile_images/1832859280866770947/lT0NrUAm_bigger.jpg,538,3
TitanXBT,43125,https://pbs.twimg.com/profile_images/1727045842241044480/5u1LS1OX_bigger.jpg,0,3
qtdegen,43524,https://pbs.twimg.com/profile_images/1838296080003256320/cg4uYX-z_bigger.jpg,0,3
qrimeCapital,44361,https://pbs.twimg.com/profile_images/1833885358057984000/YaPaqII-_bigger.jpg,819,3
Cosmo_BoredApe,44655,https://pbs.twimg.com/profile_images/1784564283675643904/ilvbHIC1_bigger.jpg,0,3
doppelNFTs,45051,https://pbs.twimg.com/profile_images/1834254227922718720/f9FncBae_bigger.jpg,0,3
Crypto__emily,140442,https://pbs.twimg.com/profile_images/1704446335741534208/NkW0SFCC_bigger.jpg,2035.25,3
0xWatell,33909,https://pbs.twimg.com/profile_images/1747168290085158912/HkvMS0M-_bigger.jpg,0,3.2
CodyNFTs,34717,https://pbs.twimg.com/profile_images/1831519921567678464/t3dI5Uyx_bigger.jpg,0,3.2
bitcoinbella_,36628,https://pbs.twimg.com/profile_images/1822117040250908675/qvB6dE86_bigger.jpg,427,3.2
WazzCrypto,37446,https://pbs.twimg.com/profile_images/1386091770312802305/83V7DZ4B_bigger.jpg,1000,3.2
a1lon9,38417,https://pbs.twimg.com/profile_images/1698011995578961920/haUv3SQy_bigger.jpg,7552,3.2
chrismaddern,39797,https://pbs.twimg.com/profile_images/1837450525161541637/NW9FyHC6_bigger.jpg,525,3.2
0xMikeThree,40286,https://pbs.twimg.com/profile_images/1839160520651235328/GzVqiET-_bigger.jpg,0,3.2
_d3f4ult,44372,https://pbs.twimg.com/profile_images/1572854166233518081/dvecy4pI_bigger.jpg,2668,3.2
yumiweb3,45883,https://pbs.twimg.com/profile_images/1830125949087793152/1oxPAkgT_bigger.jpg,13711,3.2
0xWave,46261,https://pbs.twimg.com/profile_images/1637381597665325057/2bDovZg7_bigger.jpg,510,3.2
0xUnihax0r,47076,https://pbs.twimg.com/profile_images/1792654679781879808/F-rPhcfI_bigger.jpg,0,3.2
0xMaveryk,48064,https://pbs.twimg.com/profile_images/1789608680515846144/1HX-mTc0_bigger.jpg,0,3.2
illaDaProducer,48027,https://pbs.twimg.com/profile_images/1831544491204833280/3wgPu6Mp_bigger.jpg,1543,3.2
ShmooNFT,49002,https://pbs.twimg.com/profile_images/1638586422847315997/dfTn08KU_bigger.png,2122,3.2
ugliestduck,53289,https://pbs.twimg.com/profile_images/1821761744068304896/tIlBR-0c_bigger.jpg,16439,3.2
SmokeyHosoda,53305,https://pbs.twimg.com/profile_images/1832074222559969280/zJKhinIP_bigger.jpg,1193,3.2
Sherif_Defi,25,https://pbs.twimg.com/profile_images/1834287022153879552/B7pAjI6L_bigger.jpg,0,3.3
cr0ssETH,58743,https://pbs.twimg.com/profile_images/1819862404013895680/Ujdo6E6V_bigger.jpg,0,3.3
sp00n1cus,59772,https://pbs.twimg.com/profile_images/1775317542539550720/QyPpEa8J_bigger.jpg,0,3.3
cryptofishx,60622,https://pbs.twimg.com/profile_images/1838234572640681984/d9io9-jR_bigger.jpg,2731.75,3.3
mevcollector,61622,https://pbs.twimg.com/profile_images/1635992399028834305/cyyo7dj7_bigger.jpg,6362.5,3.3
playboycrypt0,63397,https://pbs.twimg.com/profile_images/1715373891445559297/DQ-eBv4v_bigger.png,0,3.3
imperooterxbt,66755,https://pbs.twimg.com/profile_images/1842580837155401728/a7C_v4Oz_bigger.jpg,4300,3.3
ray_noOnes,66153,https://pbs.twimg.com/profile_images/1835800638535458816/OX9L2gUs_bigger.jpg,0,3.3
TheBullishTradR,66165,https://pbs.twimg.com/profile_images/1815218561003974656/cbDBVJO5_bigger.jpg,930.6666667,3.3
hodl_CT,73265,https://pbs.twimg.com/profile_images/1841425627678674944/rgsutNvD_bigger.jpg,0,3.3
TradeWithThanos,79961,https://pbs.twimg.com/profile_images/1604094139120902144/29jkRgcA_bigger.jpg,0,3.5
TheOnlyNom,50514,https://pbs.twimg.com/profile_images/1783640166017404928/zqztR-Dv_bigger.jpg,0,3.5
